Time, RightEyeX, RightEyeY, RightEyeZ, LeftEyeX, LeftEyeY, LeftEyeZ, HeadX, HeadY, HeadZ, RightEye00, RightEye01, RightEye02, RightEye03, RightEye10, RightEye11, RightEye12, RightEye13, RightEye20, RightEye21, RightEye22, RightEye23, RightEye30, RightEye31, RightEye32, RightEye33, LeftEye00, LeftEye01, LeftEye02, LeftEye03, LeftEye10, LeftEye11, LeftEye12, LeftEye13, LeftEye20, LeftEye21, LeftEye22, LeftEye23, LeftEye30, LeftEye31, LeftEye32, LeftEye33, Head00, Head01, Head02, Head03, Head10, Head11, Head12, Head13, Head20, Head21, Head22, Head23, Head30, Head31, Head32, Head33, Camera00, Camera01, Camera02, Camera03, Camera10, Camera11, Camera12, Camera13, Camera20, Camera21, Camera22, Camera23, Camera30, Camera31, Camera32, Camera33, eyeBlinkLeft, eyeLookDownLeft, eyeLookInLeft, eyeLookOutLeft, eyeLookUpLeft, eyeSquintLeft, eyeWideLeft, eyeBlinkRight, eyeLookDownRight, eyeLookInRight, eyeLookOutRight, eyeLookUpRight, eyeSquintRight, eyeWideRight, lookAtPoint0, lookAtPoint1, lookAtPoint2
224316.639548875, 25.497448, 8.53862, 4.050428, 22.732698, 8.906411, 3.7113965, 141.611, -1.9517918, -0.008565674,  0.9048646, -0.069851525, -0.41992965, 0.0, 0.0, 0.986446, -0.16408643, 0.0, 0.42569956, 0.148476, 0.8926001, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.92425615, -0.06395031, -0.37637886, 0.0, 0.0, 0.9858706, -0.16750868, 0.0, 0.38177308, 0.15482092, 0.91119695, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.7838095, 0.0001494125, -0.6210015, 0.0, 0.02126745, 0.99942005, -0.026602905, 0.0, 0.6206375, -0.034058604, -0.7833579, 0.0, -0.29099345, 0.095054634, 0.25834262, 1.0, -0.7292478, 0.06691405, -0.68097, 0.0, 0.15626103, 0.98519444, -0.07053148, 0.0, 0.6661685, -0.15784392, -0.72890687, 0.0, 0.0, 0.0, 0.0, 1.0, 1.2260699e-14, 0.0, 0.0, 0.64124435, 0.38571998, 0.38048074, 0.6997232, 1.0795976e-15, 0.0, 0.71985567, 0.0, 0.3777667, 0.38127777, 0.70043766, 0.47749037, 0.23184723, 1.1062052
224316.656241875, 24.903793, 8.987241, 4.1481104, 22.117977, 9.365042, 3.7837377, 143.21405, -1.9188056, 0.0061538396,  0.9093983, -0.071446896, -0.40974367, 0.0, 0.0, 0.9851356, -0.17177783, 0.0, 0.4159261, 0.15621449, 0.89588076, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.92843425, -0.06511113, -0.36574617, 0.0, 0.0, 0.98452085, -0.17526709, 0.0, 0.3714966, 0.16272399, 0.914063, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.80088025, -0.000107344524, -0.5988244, 0.0, 0.019964578, 0.99943924, -0.026880415, 0.0, 0.59849167, -0.033483215, -0.8004291, 0.0, -0.28404108, 0.09520072, 0.26613808, 1.0, -0.74759513, 0.0666711, -0.6607999, 0.0, 0.15477842, 0.98504305, -0.07572308, 0.0, 0.6458679, -0.15888767, -0.74673265, 0.0, 0.0, 0.0, 0.0, 1.0, 1.128362e-14, 0.0, 0.0, 0.6230841, 0.4037681, 0.38998753, 0.699364, 9.935623e-16, 0.0, 0.7022186, 0.0, 0.39564815, 0.3908518, 0.70008034, 0.46475497, 0.24099281, 1.1093011
224316.672934875, 24.08802, 9.049186, 4.0222073, 21.254675, 9.420308, 3.6428394, 144.74605, -1.8329858, -0.0055246428,  0.9151737, -0.06927009, -0.39706275, 0.0, 0.0, 0.9851213, -0.17186059, 0.0, 0.40305975, 0.15728228, 0.9015571, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.93386525, -0.062679864, -0.35208958, 0.0, 0.0, 0.9845209, -0.17526686, 0.0, 0.3576253, 0.16367564, 0.9194099, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.8166, 9.637388e-05, -0.577204, 0.0, 0.018541113, 0.99948853, -0.026064431, 0.0, 0.57690644, -0.031986177, -0.81618404, 0.0, -0.2769026, 0.095230356, 0.27367255, 1.0, -0.7652492, 0.0671871, -0.64021844, 0.0, 0.15354261, 0.98488456, -0.08017102, 0.0, 0.6251549, -0.15965153, -0.7639981, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0384405e-14, 0.0, 0.0, 0.59869796, 0.40376753, 0.39435926, 0.6990277, 9.143834e-16, 0.0, 0.6791313, 0.0, 0.39584062, 0.39524958, 0.69975585, 0.44441906, 0.23893194, 1.1048329
224316.689627833, 22.948778, 8.460774, 3.5648496, 20.047321, 8.79683, 3.1941054, 145.52841, -1.7582896, 0.0068872417,  0.9226391, -0.061501525, -0.3807292, 0.0, 0.0, 0.98720294, -0.15946895, 0.0, 0.38566458, 0.14713228, 0.910832, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9408714, -0.055063352, -0.33425876, 0.0, 0.0, 0.9867016, -0.16254203, 0.0, 0.33876374, 0.15293117, 0.9283594, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.82440937, -0.000120148485, -0.56599444, 0.0, 0.017267352, 0.9995295, -0.025363615, 0.0, 0.5657312, -0.030683124, -0.8240191, 0.0, -0.27358735, 0.095143035, 0.2775392, 1.0, -0.7737461, 0.06769377, -0.629869, 0.0, 0.15289481, 0.9848368, -0.081976786, 0.0, 0.61476886, -0.15973279, -0.7723633, 0.0, 0.0, 0.0, 0.0, 1.0, 9.556852e-15, 0.0, 0.0, 0.5657592, 0.37417907, 0.39649385, 0.6988939, 8.4151437e-16, 0.0, 0.64814293, 0.0, 0.36704293, 0.39738658, 0.69964117, 0.41645584, 0.2205737, 1.0958285
224316.706321, 21.45807, 8.514332, 3.3306293, 18.477459, 8.834344, 2.9378057, 147.0532, -1.6782981, -0.03234159,  0.93226016, -0.057457402, -0.3571968, 0.0, 0.0, 0.9873083, -0.15881489, 0.0, 0.36178848, 0.1480568, 0.9204283, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9496965, -0.050643884, -0.30904958, 0.0, 0.0, 0.9868378, -0.16171287, 0.0, 0.3131716, 0.15357816, 0.93719643, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.8391668, 0.0005642251, -0.5438736, 0.0, 0.01640208, 0.99957097, -0.024270479, 0.0, 0.54362667, -0.029287636, -0.83881617, 0.0, -0.26641828, 0.09511587, 0.28499362, 1.0, -0.7901432, 0.06876692, -0.6090524, 0.0, 0.15146129, 0.98477525, -0.08530649, 0.0, 0.5939135, -0.1596522, -0.78852904, 0.0, 0.0, 0.0, 0.0, 1.0, 8.795247e-15, 0.0, 0.0, 0.521442, 0.37225327, 0.39726958, 0.69882107, 7.7445244e-16, 0.0, 0.60600203, 0.0, 0.36552465, 0.39815903, 0.6995892, 0.38177666, 0.21668309, 1.0890135
224316.723013958, 19.418787, 8.331609, 2.924212, 16.335066, 8.619107, 2.5149968, 148.49516, -1.556681, -0.0106681995,  0.9443433, -0.05047656, -0.32506582, 0.0, 0.0, 0.98815763, -0.15344214, 0.0, 0.3289615, 0.14490207, 0.93316007, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9605586, -0.04338531, -0.2746724, 0.0, 0.0, 0.9877541, -0.15601866, 0.0, 0.2780777, 0.14986506, 0.9487956, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.85259324, 0.00018612649, -0.522575, 0.0, 0.014354833, 0.9996309, -0.023064217, 0.0, 0.52237785, -0.027165867, -0.8522813, 0.0, -0.25920984, 0.09510501, 0.29210252, 1.0, -0.80576587, 0.069261104, -0.58817023, 0.0, 0.14948991, 0.9847648, -0.08883141, 0.0, 0.5730568, -0.15950283, -0.80384374, 0.0, 0.0, 0.0, 0.0, 1.0, 8.094337e-15, 0.0, 0.0, 0.4613002, 0.3590352, 0.39331904, 0.6991005, 7.1273476e-16, 0.0, 0.5487358, 0.0, 0.3530583, 0.39412898, 0.69988036, 0.33611837, 0.20644926, 1.0792493
224316.739707041, 17.361086, 7.964824, 2.480522, 14.184791, 8.212916, 2.0678682, 149.16899, -1.404197, 0.048880953,  0.95533836, -0.042862244, -0.29238915, 0.0, 0.0, 0.98942536, -0.14504297, 0.0, 0.2955141, 0.13856511, 0.945236, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9701421, -0.035713203, -0.23989305, 0.0, 0.0, 0.9890995, -0.14724857, 0.0, 0.24253681, 0.14285205, 0.9595672, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.85869306, -0.0008528772, -0.5124895, 0.0, 0.011826536, 0.9996993, -0.02147969, 0.0, 0.51235396, -0.024505405, -0.85842484, 0.0, -0.25571018, 0.09516118, 0.2956939, 1.0, -0.8132829, 0.06920189, -0.5777388, 0.0, 0.14821056, 0.9847901, -0.09067747, 0.0, 0.56267655, -0.15937334, -0.81116927, 0.0, 0.0, 0.0, 0.0, 1.0, 7.449283e-15, 0.0, 0.0, 0.4010375, 0.33870044, 0.37719336, 0.69843435, 6.559355e-16, 0.0, 0.49109617, 0.0, 0.33359072, 0.37787303, 0.6992347, 0.2923689, 0.19356799, 1.0707616
224316.756399958, 16.027143, 7.72601, 2.2115407, 12.807944, 7.9480934, 1.8005391, 150.54689, -1.1841352, 0.13594443,  0.9618474, -0.03823878, -0.27090093, 0.0, 0.0, 0.9901842, -0.13976856, 0.0, 0.27358642, 0.13443603, 0.9524061, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9756003, -0.03111833, -0.2173377, 0.0, 0.0, 0.9899047, -0.14173417, 0.0, 0.21955416, 0.1382759, 0.9657514, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.8707802, -0.002372169, -0.49166703, 0.0, 0.008095359, 0.99978375, -0.019161481, 0.0, 0.49160627, -0.020665584, -0.8705727, 0.0, -0.24826603, 0.09495988, 0.30225962, 1.0, -0.8277464, 0.06868139, -0.55688316, 0.0, 0.14511074, 0.98491913, -0.09421978, 0.0, 0.5420139, -0.15879971, -0.82522964, 0.0, 0.0, 0.0, 0.0, 1.0, 6.8556352e-15, 0.0, 0.0, 0.36236703, 0.32592833, 0.35314214, 0.6852714, 6.036627e-16, 0.0, 0.4536512, 0.0, 0.32137814, 0.3536984, 0.6861433, 0.26600873, 0.18639594, 1.0695707
224316.773093, 17.96617, 7.641503, 2.469019, 14.828138, 7.8870726, 2.0804963, 151.92343, -1.037819, 0.17812745,  0.95212275, -0.042696606, -0.30271995, 0.0, 0.0, 0.9901994, -0.13966094, 0.0, 0.30571616, 0.13297436, 0.94279134, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.9673354, -0.03596011, -0.25093612, 0.0, 0.0, 0.9898875, -0.14185467, 0.0, 0.25349963, 0.13722105, 0.95755327, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.88234174, -0.003108396, -0.470599, 0.0, 0.0057813963, 0.99983126, -0.017444137, 0.0, 0.47057405, -0.018112367, -0.8821748, 0.0, -0.24077334, 0.095065534, 0.30897433, 1.0, -0.84167016, 0.06804377, -0.53568804, 0.0, 0.14190984, 0.98503184, -0.09784822, 0.0, 0.5210119, -0.15837523, -0.8387277, 0.0, 0.0, 0.0, 0.0, 1.0, 6.3092964e-15, 0.0, 0.0, 0.41956282, 0.3262073, 0.34334776, 0.67758554, 5.555556e-16, 0.0, 0.5086072, 0.0, 0.32112908, 0.34384638, 0.678508, 0.3063673, 0.18880238, 1.07607
224316.789785916, 22.573286, 8.126716, 3.3631961, 19.658329, 8.445242, 3.0032403, 152.64691, -1.000453, 0.16279814,  0.9249823, -0.058076013, -0.37554595, 0.0, 0.0, 0.9882528, -0.15282759, 0.0, 0.38000998, 0.14136283, 0.91411644, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.94301057, -0.051824324, -0.3287023, 0.0, 0.0, 0.9877981, -0.15573962, 0.0, 0.3327626, 0.14686412, 0.93150413, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.88821113, -0.0028409266, -0.45942688, 0.0, 0.0054987464, 0.99984366, -0.016813649, 0.0, 0.45940304, -0.01746031, -0.88805664, 0.0, -0.23673093, 0.095355675, 0.31232366, 1.0, -0.84838325, 0.06772265, -0.52503294, 0.0, 0.14039083, 0.98505425, -0.09979344, 0.0, 0.5104278, -0.15837282, -0.8452111, 0.0, 0.0, 0.0, 0.0, 1.0, 5.806496e-15, 0.0, 0.0, 0.5553297, 0.3583878, 0.33907062, 0.6704022, 5.1128227e-16, 0.0, 0.6381229, 0.0, 0.351633, 0.33954635, 0.6712823, 0.40870935, 0.2120948, 1.0956612
224316.806479083, 25.29382, 8.168463, 3.8413079, 22.533323, 8.517169, 3.51631, 154.139, -1.0392394, 0.13748318,  0.90616435, -0.06631358, -0.41769433, 0.0, 0.0, 0.9876308, -0.15679727, 0.0, 0.42292556, 0.1420841, 0.8949559, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.92539895, -0.06065626, -0.374109, 0.0, 0.0, 0.9871097, -0.1600453, 0.0, 0.37899435, 0.14810576, 0.91347027, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.8998714, -0.0023991372, -0.43614876, 0.0, 0.005751971, 0.9998327, -0.017367406, 0.0, 0.4361175, -0.018137153, -0.899707, 0.0, -0.22849032, 0.09579243, 0.31842, 1.0, -0.8614034, 0.067138284, -0.5034646, 0.0, 0.13766159, 0.984985, -0.10418203, 0.0, 0.48891053, -0.15905046, -0.8577118, 0.0, 0.0, 0.0, 0.0, 1.0, 5.343765e-15, 0.0, 0.0, 0.6363257, 0.368381, 0.33685693, 0.66763693, 4.705372e-16, 0.0, 0.7148408, 0.0, 0.3608419, 0.3373368, 0.6685047, 0.47541827, 0.22325884, 1.1104177
224316.823172125, 25.120178, 8.486159, 3.958013, 22.347452, 8.846213, 3.6174126, 155.61235, -1.1679571, 0.113376096,  0.90758395, -0.0682697, -0.41428307, 0.0, 0.0, 0.9866925, -0.16259705, 0.0, 0.41987047, 0.14757049, 0.8955064, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.92674154, -0.062343296, -0.37049067, 0.0, 0.0, 0.9861359, -0.1659393, 0.0, 0.37569937, 0.15378286, 0.91389316, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.9107876, -0.001978374, -0.41287082, 0.0, 0.006614193, 0.9997905, -0.019381575, 0.0, 0.4128227, -0.020383283, -0.91058356, 0.0, -0.22007819, 0.0965902, 0.32445842, 1.0, -0.8740916, 0.06650928, -0.48118642, 0.0, 0.13523899, 0.9847375, -0.10955648, 0.0, 0.46655586, -0.16083756, -0.86974543, 0.0, 0.0, 0.0, 0.0, 1.0, 4.9179093e-15, 0.0, 0.0, 0.6305013, 0.3820722, 0.33740425, 0.6663623, 4.3303914e-16, 0.0, 0.70932597, 0.0, 0.37430686, 0.33796576, 0.6672195, 0.47050962, 0.22998749, 1.1094149
224316.839865083, 24.0976, 8.847111, 3.9351535, 21.268408, 9.210096, 3.564991, 156.31381, -1.1664559, 0.16124126,  0.91500854, -0.06781089, -0.3976947, 0.0, 0.0, 0.9857727, -0.16808403, 0.0, 0.4034345, 0.15379833, 0.9019905, 0.0, -0.031012008, 0.0331512, 0.025335323, 1.0, 0.93369806, -0.061379056, -0.35276103, 0.0, 0.0, 0.9851979, -0.17142063, 0.0, 0.35806105, 0.16005513, 0.91987747, 0.0, 0.030987246, 0.03312951, 0.025240494, 1.0, -0.91577876, -0.0028136037, -0.40167302, 0.0, 0.005600825, 0.9997887, -0.019772626, 0.0, 0.40164387, -0.02035709, -0.9155697, 0.0, -0.21557818, 0.09677085, 0.3272802, 1.0, -0.8804023, 0.066125184, -0.46959478, 0.0, 0.13391411, 0.9845958, -0.11241974, 0.0, 0.4549273, -0.16185999, -0.8756955, 0.0, 0.0, 0.0, 0.0, 1.0, 4.525991e-15, 0.0, 0.0, 0.5994619, 0.39481714, 0.34173277, 0.666004, 3.985294e-16, 0.0, 0.6798017, 0.0, 0.38705757, 0.34236705, 0.6668532, 0.44533005, 0.2344752, 1.1057017
