FromConvergenceNoFlashing,FromConvergenceFlashing,FromConvergenceNoTarget,FromDivergenceNoFlashing,FromDivergenceFlashing,FromDivergenceNoTarget,Time
0.00940963936987729,-0.0180149721792683,-0.0328895813174023,0.0517585667738111,-0.00788809317196996,-0.0121548108916585,-1.445
0.0117044357414991,-0.0173795265404287,-0.0368606133955289,0.0539268230687381,-0.00691126934363529,-0.00986337600216834,-1.44
0.0118920560415974,-0.0171016632684815,-0.0372561985154515,0.0545881853150847,-0.00277418555078931,-0.0106347226529153,-1.435
0.0132946749432035,-0.0160697948569907,-0.0341725802007925,0.0536475257837585,0.000661538969995599,-0.0117075187609095,-1.43
0.0137019775071046,-0.0176703836666243,-0.0347117133069261,0.0488572318847547,-0.00177739911602955,-0.0183620886512544,-1.425
0.014809154505618,-0.0170235386486294,-0.0349740701027362,0.0477730749899108,-0.0070860907122396,-0.0252125053184112,-1.42
0.0149438752322189,-0.0167248858270892,-0.0346021481504744,0.0497580624832713,-0.00577053882681314,-0.0269284195892126,-1.415
0.014357513533143,-0.0142142364712321,-0.034087575336163,0.0478485097192707,-0.00530798928943977,-0.0302730077359884,-1.41
0.0153702483419813,-0.0146055056018792,-0.0357583193447064,0.0454135263653612,-0.00746326102625002,-0.0264396582532144,-1.405
0.0160145483761719,-0.0164081928701768,-0.037673307968054,0.045787642517249,-0.00149935204766729,-0.0270066081866988,-1.4
0.0166854551428786,-0.0167665976183763,-0.039855055683005,0.0451287839404234,-0.0018943014367757,-0.0269021389950258,-1.395
0.016551884045285,-0.0166084383674831,-0.0398964419973527,0.0462909450212161,0.000946128721414692,-0.0282841616307055,-1.39
0.0163037160364598,-0.0149710449156562,-0.0393743626896277,0.046354850257798,0.00362046024030985,-0.028391273931663,-1.385
0.0167890082021753,-0.0150415970362976,-0.0412709596965698,0.0466682259649131,0.00442138070631557,-0.0290075353246025,-1.38
0.0169144354404912,-0.0164829966178007,-0.0399940754431065,0.0458760175827518,0.00631640750817415,-0.0315297063651716,-1.375
0.0171552306292082,-0.0167707019218508,-0.0393291515448422,0.049627360012997,0.00994297385810595,-0.0353754973842825,-1.37
0.0172146949563926,-0.0152723845113149,-0.0387783695885115,0.0520804773187151,0.0146181328840976,-0.0301737640440797,-1.365
0.0157712814188868,-0.0132714991382473,-0.0375058630517543,0.0527140446691767,0.0176747923651854,-0.0309812169172424,-1.36
0.0167761475617497,-0.0137364595009482,-0.0343167863036833,0.0579207912471103,0.0205951457644727,-0.0301239646917444,-1.355
0.0194030728703735,-0.0140453657293813,-0.0337164792262874,0.0550024108293062,0.0160303108980312,-0.030962683064991,-1.35
0.019414707815641,-0.0135698311185874,-0.0342982364297974,0.0533388325894896,0.0147081839870531,-0.0214892057983144,-1.345
0.0176355241757405,-0.0123395219918737,-0.0328634073145862,0.053792290234206,0.0123057500081298,-0.028704251197278,-1.34
0.0193439411221948,-0.0117448783463553,-0.0307049072139507,0.0513863763755838,0.00688349432808356,-0.0359049670114562,-1.335
0.0192401730255671,-0.0109185974308168,-0.0314261203681367,0.052263153396229,0.00345676558913845,-0.0336397224305892,-1.33
0.0190537226121273,-0.0113792828897033,-0.0291454176867843,0.0508639246790875,0.00423045669716301,-0.0348123928757135,-1.325
0.0195788017048794,-0.010757640814523,-0.0286496463579459,0.042303644165072,0.0064557038067189,-0.0336329198477559,-1.32
0.0201476400767236,-0.0117512446275944,-0.0261883923178459,0.0366371208626292,0.00559344976795468,-0.0378287466891827,-1.315
0.0191294545114322,-0.0110543457417868,-0.0281944672902738,0.0378764092291719,0.00426221895974987,-0.0444467732886956,-1.31
0.0189514324099642,-0.0110107733183062,-0.0299226996825915,0.0407953932728204,-0.000347795771074384,-0.0498983883875319,-1.305
0.0186195717768337,-0.0138423100425846,-0.0304146067469994,0.0427278682814127,-0.0053792139465681,-0.0545092501530522,-1.3
0.0191045089518197,-0.0135800863628819,-0.0282363258046311,0.0410805095658864,-0.00578877051634924,-0.0499356708032787,-1.295
0.0198130934609525,-0.014987231943251,-0.0268044907675064,0.0419549319262784,-0.00724637697346704,-0.0515037629000416,-1.29
0.0177850435463866,-0.0171688333899587,-0.0258809437291338,0.0376372467828449,-0.0101836418099903,-0.0508142932475732,-1.285
0.0186051118225953,-0.0183162033765473,-0.0261149717941082,0.0365752633208167,-0.0125017414008842,-0.0481991088553748,-1.28
0.0182949450123579,-0.0188391344681825,-0.024947721513936,0.0384798548789079,-0.0166985434557866,-0.052371224429083,-1.275
0.0180337988562169,-0.0178721565103877,-0.0247694838185649,0.0362655019192653,-0.0198860329364853,-0.0590375207567825,-1.27
0.0194754525628298,-0.0188436728467797,-0.0261390311575937,0.0361281297996067,-0.0227331525563185,-0.0653235923180562,-1.265
0.0195395302201342,-0.0188423117239728,-0.0241100765475705,0.036182787000295,-0.0238648887444022,-0.0662413986316777,-1.26
0.0197620498267019,-0.0192240969208788,-0.0232674795410546,0.0350572273410884,-0.0272295026940707,-0.0701265162314303,-1.255
0.0199569551132527,-0.0183164789359326,-0.0226740046407073,0.0344850004201585,-0.0240676937125267,-0.0700308910684236,-1.25
0.0209347419850137,-0.0174999323187326,-0.0209691430601432,0.0366282232831887,-0.0187909526431311,-0.0739796790263379,-1.245
0.0197643746430509,-0.0168909656512704,-0.0194259681831574,0.0358644526833167,-0.0157357794203481,-0.0743249082434956,-1.24
0.0198097284750609,-0.0154334580788761,-0.0175184036861629,0.035727552790033,-0.0153001375008933,-0.076641468317089,-1.235
0.0198114464815869,-0.0141467427286184,-0.0154807316097275,0.0344809665948066,-0.0155201271197382,-0.0812753459573075,-1.23
0.020006175254196,-0.0124841946836594,-0.0147772132950586,0.0348523575016093,-0.0152117130493358,-0.0886548848983331,-1.225
0.0196705442892284,-0.0117466168882354,-0.0148079657343803,0.0342939702705386,-0.0140685966695787,-0.091712737244987,-1.22
0.0178700229840755,-0.0120659640781912,-0.00973310229954276,0.0307108672326193,-0.0106958417708283,-0.0929331757839888,-1.215
0.0176863179318372,-0.0112466351362944,-0.0089162620523088,0.0306591765235628,-0.0153128531283788,-0.0967300097410084,-1.21
0.0187616174865058,-0.0111341014867581,-0.00981452947037152,0.0274652228516491,-0.0182997516738283,-0.101763122349913,-1.205
0.0197267625381324,-0.0114517369021289,-0.00774301644122203,0.0296172815002126,-0.0163477191467802,-0.0972970637210909,-1.2
0.0185296602721975,-0.00991412165106867,-0.0045939708803359,0.0299760569562015,-0.0136246097136945,-0.0951558635934202,-1.195
0.0177857461502883,-0.00888573221080781,-0.00210072731288321,0.0295651740940663,-0.0157962717428723,-0.087218152394765,-1.19
0.0159431816115867,-0.00764362929465358,-0.000813558768444345,0.0277528352649615,-0.0128701155069763,-0.085206386228042,-1.185
0.0150274391470938,-0.00802435136242071,-0.00404903571969258,0.0255508186929707,-0.00807693561857606,-0.0854303401351402,-1.18
0.0138395224753301,-0.00770141869762091,-0.00435720988144241,0.0248584837518879,-0.00625855586686943,-0.0784059563955653,-1.175
0.0132847401081635,-0.00766802165811864,-0.00476497220509033,0.0276771062642712,0.002531255384829,-0.0763768319423681,-1.17
0.0119832278331135,-0.00871872461351685,-0.00544490777910616,0.0301787518684245,0.00773333309189634,-0.0764251115769554,-1.165
0.0117880871829732,-0.00770323158848838,-0.00674696399369567,0.0315244474162943,0.00714840199541886,-0.0716021598085251,-1.16
0.0123931796990109,-0.00619991348172521,-0.00531139960128885,0.0318690966459159,0.00586119476489236,-0.0654098344188823,-1.155
0.0109181930304607,-0.00754600306071636,-0.00229765920181002,0.0356115957305647,0.00911539783771244,-0.0637700554486922,-1.15
0.00989670188485102,-0.00690710787671288,-0.000859327260653994,0.0359967148167559,0.00865493628794959,-0.0633016595576555,-1.145
0.00907579778064476,-0.00601107227689928,0.000564049057466644,0.0344020832046939,0.0078055667882568,-0.0611133599865482,-1.14
0.0097177250186798,-0.00573828235961203,0.00109417508437363,0.0317872866238439,0.00728901446238819,-0.0529074180434897,-1.135
0.0101143456402601,-0.0046072658162397,0.000786066762775342,0.0335880022003983,0.00973107686587929,-0.0567363746400204,-1.13
0.0112647205683247,-0.00373408339915833,0.00449156024798129,0.039059377432823,0.0141714574671004,-0.0530072674128304,-1.125
0.0121324968038937,-0.00464825785684247,0.00293382189664785,0.0400571390064108,0.0170416640355243,-0.0541848160365683,-1.12
0.0126855166583116,-0.00566068672178028,0.00535809873159452,0.0386682895916851,0.0165924189467964,-0.0520915402665019,-1.115
0.0132672051200508,-0.0062938854904797,0.00721882493690228,0.0393391203915676,0.016484954155204,-0.0499827667822343,-1.11
0.0121310135293125,-0.00589793322933345,0.00869230514767474,0.0394233857953678,0.0172415638937491,-0.0589578227789181,-1.105
0.0123384707344518,-0.00615847867193842,0.010223629105508,0.0447160229227553,0.0186976405092294,-0.0630567470215682,-1.1
0.0128452331047396,-0.00505241205455717,0.0126538683617918,0.0486482653218182,0.0188034814506803,-0.0674232407078613,-1.095
0.0137937965374681,-0.0033371984390162,0.0139661292212032,0.0508674103756589,0.0249230397286287,-0.0696964473020364,-1.09
0.0134675172160753,-0.00230714146664035,0.0144554199334944,0.0552839883263077,0.025761806614465,-0.0686274682928823,-1.085
0.0133052225539279,-0.00223469798746602,0.012507926395169,0.0571632615713625,0.0255086174697254,-0.0716635101888991,-1.08
0.0124036003508219,-0.000706281063183833,0.0150522752015512,0.0621644478570393,0.0265248824596274,-0.0766712022517213,-1.075
0.012870929160246,-0.00060282237111231,0.0174545350096278,0.0662428618401688,0.0290035227884394,-0.0808697066823348,-1.07
0.0138138853632995,-0.00103804110695154,0.0210394397916863,0.0716143332054615,0.0299812580584756,-0.0765288053648187,-1.065
0.0147010182670189,-0.0012664601772608,0.021268544464929,0.0757858481581815,0.0291058313965139,-0.0777646145176143,-1.06
0.0157619474657054,-0.00108395653220393,0.0205998483728307,0.078804931470862,0.0333901787602971,-0.0765684638541388,-1.055
0.015111665958344,-0.00114139562667281,0.0199893617823605,0.0799688237318137,0.032094140028827,-0.0757751133843576,-1.05
0.0167372959309243,-0.00115584735400477,0.0202430722915904,0.0814623915191695,0.0311600928416525,-0.0778088071542321,-1.045
0.0176210923066321,-0.00214661862842518,0.019759819230681,0.0831484653111281,0.0298433365654624,-0.0753244868227837,-1.04
0.0170076894061112,-0.00384109311986181,0.0214695761017518,0.0771740188753003,0.0285562959441197,-0.0772875518937782,-1.035
0.0151367226131023,-0.00468980646198153,0.019558637136604,0.0688782965262728,0.0301403658465687,-0.0745667716059513,-1.03
0.015121098626161,-0.00466227232003693,0.0201687713344014,0.0648531510681503,0.0252632582937749,-0.077536849658396,-1.025
0.0151430263665601,-0.00333602276535858,0.0202038551037252,0.0656733894873241,0.0254657293068085,-0.0704980803185198,-1.02
0.0148065675191023,-0.00340203132308971,0.0212724693519963,0.0641183943804923,0.028444698278906,-0.0689031350117828,-1.015
0.0132693371481192,-0.00339070158407199,0.021884579188346,0.0611650543495619,0.0316509431661536,-0.0690743632092579,-1.01
0.0123040981188027,-0.00366449250459613,0.0179149711985082,0.0613076920171449,0.0317509175856043,-0.0686012434193933,-1.005
0.0115235484680134,-0.00332104338500263,0.0206979819095564,0.0578681343697863,0.0272722315295596,-0.0662586753133116,-1
0.0112784356710671,-0.00368245680972649,0.0209122761710145,0.0540340476053492,0.0262966894871891,-0.0645033348675794,-0.995
0.0111192389808984,-0.00306970594944068,0.0201580548152666,0.0492050549779145,0.0280982660301572,-0.0626772992907315,-0.99
0.00896908036092911,-0.00221048174202913,0.019392513472205,0.0483388875942407,0.0288071746574303,-0.058115559023077,-0.985
0.00918019491896138,-0.00152125194275822,0.0188485811054974,0.0465491075737092,0.0238031221956952,-0.0512517245058642,-0.98
0.008562625497706,-0.00132032348996992,0.0187618407989111,0.0470358837882916,0.0213403031845914,-0.0537993787660079,-0.975
0.00659462920063943,-0.00127744121747239,0.0181145762463978,0.0397174420592094,0.0180059660739014,-0.0511732435139452,-0.97
0.00801175122966689,-0.00110883278340842,0.0181848397340067,0.0384381478429527,0.0115567213676048,-0.0483692444543079,-0.965
0.00801163155892069,-0.00116411263328514,0.0191086098087432,0.0356141137488049,0.00780790177472513,-0.0439414265300671,-0.96
0.00816679302022006,-0.00174298075284801,0.0182104046549049,0.0325769731114271,-0.00267117414077594,-0.0410879449777785,-0.955
0.00949451640094619,-0.00265938524877742,0.0211218877126784,0.0276537962551648,-0.00606243325932064,-0.0409394033060723,-0.95
0.00974194697031722,-0.00263452983494035,0.0217243463648541,0.0234787063361476,-0.00559372289793948,-0.0381798317717697,-0.945
0.010187077593135,-0.00248314943690957,0.023986368049032,0.0262212711274172,-0.00353018368387059,-0.0363437118623838,-0.94
0.00941107868181263,-0.00312172800273737,0.0265080891209744,0.0262323400016592,-0.00644847330032995,-0.0331875671607906,-0.935
0.00844668781621755,-0.00349433423625243,0.0277460256642294,0.0229292430316839,-0.00223637280312406,-0.0273430120330372,-0.93
0.00636394456611521,-0.00355627081830912,0.029232721128532,0.0235986142783183,0.00427342181495096,-0.0193210480562776,-0.925
0.00421105221541292,-0.00343086843323729,0.0321551242007409,0.0279198873997538,0.00568208999246152,-0.00861323059079886,-0.92
0.00142378759582668,-0.00471728981485365,0.0324908289519402,0.0310427922416429,0.00553254132352324,-0.0133087940184118,-0.915
0.00118198824386311,-0.00576481483100707,0.0320522405729999,0.0338764175474345,0.00798872201837793,-0.00886602857002686,-0.91
0.000736706917370892,-0.00515694233915813,0.0344857925551374,0.0366506899977754,0.00759810234701795,-0.0149879947545747,-0.905
-0.00125829750656886,-0.00529330831134806,0.0380136973735825,0.0402987729537629,0.00632630641588845,-0.0166729226917407,-0.9
-0.00272367069545248,-0.00471033086117797,0.039426299418891,0.0377394972728544,0.00809065151632917,-0.0201501037045912,-0.895
-0.0043245665143467,-0.00520201904124932,0.0427118399804058,0.0330703408415783,0.00688679141460979,-0.029874597152711,-0.89
-0.00371936083951084,-0.00406582868465886,0.0471187609151724,0.0363966601753637,0.00793677131043894,-0.0333367462751464,-0.885
-0.00393655550152452,-0.00448729139905076,0.0459578673907703,0.0404169985025044,0.00730607283030369,-0.030057811066276,-0.88
-0.0052105953003781,-0.00287061676689038,0.0465908279577733,0.0386226551194453,0.00371471268438606,-0.0164205623630287,-0.875
-0.00374584095492711,-0.00251273764258361,0.0433843501750419,0.0359574575184801,0.0027439685767543,-0.0132324508346385,-0.87
-0.0046169809705253,-0.00162890843064883,0.041518629983915,0.0355623217232574,0.000681686589667021,-0.010616171831669,-0.865
-0.00404265893906804,-0.00121989253658316,0.0397621055691233,0.0344401478864454,0.00083100347443476,-0.00683228052185472,-0.86
-0.00358161221976516,-0.00115832904811377,0.0408716849408385,0.0332623579859502,-0.00234141904026173,-0.0119864537146364,-0.855
-0.0035688558890556,0.000883884722900423,0.0422751429434862,0.0312067290318026,-0.00648593972926408,-0.013401554818567,-0.85
-0.00303300460588488,0.00142513007728618,0.0418131746837249,0.0263433881559211,-0.00906223869931496,-0.0143536368110993,-0.845
-0.00365727281142585,0.00294110157544863,0.0400229142921266,0.0262534649479224,-0.011469803381938,-0.012400464578779,-0.84
-0.00295103004453871,0.00446586589871457,0.0412888231816695,0.0281455862887665,-0.0129323659464064,-0.0071627067002477,-0.835
-0.00240230398097287,0.00470235232272617,0.0429937847459805,0.0304367071441605,-0.0134890484911144,-0.00841322939503061,-0.83
-0.00286134709480059,0.00555789915607344,0.0443522288856714,0.0323408561407916,-0.0145111913190462,-0.0038369233908006,-0.825
-0.00387024485576351,0.00391097297625089,0.043325679554496,0.0331203520707909,-0.0147231067157251,-0.00209281100292978,-0.82
-0.00420451392243824,0.00439888593170851,0.04270375651741,0.0353012301868134,-0.0165398266175983,-0.000795789425965057,-0.815
-0.00407837279089303,0.00535297152369644,0.0440634575570029,0.0399453476955538,-0.0189914838237458,-0.00156177685437743,-0.81
-0.0040432909217184,0.00333775629123032,0.0456367219590238,0.0400516131463564,-0.0200840806386303,-0.00755406983406879,-0.805
-0.00436938510072618,0.00267846757514795,0.0452508769675045,0.042515370430379,-0.0193899674696168,-0.00560763401639796,-0.8
-0.00322064020118612,0.00376711512917003,0.0452497860846904,0.0392254396389934,-0.0191413248862116,-0.00337211903683049,-0.795
-0.00208160905462376,0.00371782603442941,0.0437668743486045,0.0389170178063206,-0.0223998611091027,0.00261996583723015,-0.79
-0.00257747819447506,0.00505317873630201,0.0455561966063878,0.0402008537595803,-0.0187472027211603,0.00183832173341882,-0.785
-0.00341991151938722,0.00611734604271008,0.0448757105257012,0.0323186083715786,-0.0180466476059906,0.000408647715102818,-0.78
-0.00282035850480988,0.00748710983539913,0.0414215975571528,0.0280735128901662,-0.0194816045435808,0.00412070391368033,-0.775
-0.00232854821913171,0.00742685293035843,0.0416501334418632,0.0301414751063813,-0.0205453210077227,0.00850942836165307,-0.77
-0.00332955761807412,0.00757972582268019,0.0391123650302335,0.0276828780720033,-0.019602326174813,0.0144539600663725,-0.765
-0.00461117295578623,0.00826024465483787,0.0354396528385055,0.0250783907301615,-0.020480506048489,0.0138589806356148,-0.76
-0.00444693547046803,0.00991470437774813,0.03306230885926,0.0232054235063974,-0.0232575950595103,0.0175834170383744,-0.755
-0.00539609192326833,0.0112322253300791,0.0331206220021049,0.0262652401028093,-0.023387349811336,0.0167783766895743,-0.75
-0.00349561431678391,0.0118826835555457,0.0329510351138022,0.0281914187464116,-0.0203126570551789,0.0187847831542696,-0.745
-0.00325939242626356,0.0107579196251809,0.0331263357186823,0.0317647447086246,-0.0182125180685048,0.0164297762941599,-0.74
-0.00264408395813398,0.00918705450709261,0.0306378885365095,0.0327569974664008,-0.0173327105544247,0.0199217526484936,-0.735
-0.00102562064985757,0.00946344770733071,0.0266427625772231,0.0299087760207732,-0.0216982780905185,0.0243571275498355,-0.73
0.000118103881259716,0.00962606050400167,0.0260994047845396,0.0307606495270346,-0.0266752107595322,0.0234947374532693,-0.725
0.00181721472181811,0.009193700234473,0.0245213876715636,0.0353110874943107,-0.0205527614108396,0.021051710476357,-0.72
0.00326152759733586,0.00728446022111509,0.0230468107491984,0.0362681000916439,-0.0216550484888393,0.0213235996593217,-0.715
0.00521359499345355,0.00522733915140262,0.0196693020538479,0.0375798573298657,-0.0281835283124965,0.0226397808605441,-0.71
0.00550404038303967,0.0060659882844715,0.019182743669607,0.0391525709644381,-0.0312742201079731,0.0301023612153636,-0.705
0.00491885427978196,0.00439361348283318,0.0161508933138566,0.0420625162533641,-0.0339149782154338,0.0309122793152181,-0.7
0.00493320562295242,0.00430596901793231,0.0130570106141585,0.041697254624024,-0.035863412485102,0.0372046479440738,-0.695
0.00552739089484163,0.00324019844246054,0.014537407483952,0.0441325438819493,-0.0322215678426548,0.0446685365549047,-0.69
0.00564552494552295,0.00311741382549405,0.0138612773255185,0.0462476555595414,-0.0282061292102087,0.0473737951317206,-0.685
0.00711230623907544,0.00352168860752453,0.0144015649333145,0.0483088000730543,-0.026066067737843,0.051600371055765,-0.68
0.0082276433863726,0.00277657456618588,0.0144251179098074,0.0477228533673466,-0.0250232116496848,0.0444878829198816,-0.675
0.00960549377914366,0.00369718099444934,0.0138934196159341,0.0452720741781192,-0.024890691223905,0.0395272571479664,-0.67
0.011657343432782,0.00356490779144928,0.0123069702542143,0.0476761031193541,-0.0283549003909889,0.0258353399384729,-0.665
0.0141699635958198,0.0031904644261721,0.0118606771575728,0.048941069690662,-0.0282472023430999,0.0348267601019675,-0.66
0.0156700096628464,0.00395451918650481,0.0113007278199011,0.0515435787100924,-0.0274314350050185,0.0408776236948,-0.655
0.0174064028816382,0.00296922555089392,0.0111464660890247,0.0520737126176445,-0.0268589164334303,0.0434551337094795,-0.65
0.0176734977723324,0.00181827721560343,0.0107435545920303,0.0514695847110232,-0.0239773045072318,0.0444762170237733,-0.645
0.0174933090089707,0.000836322702635521,0.0103426102190803,0.0501520830418942,-0.023435113418412,0.0393949541384906,-0.64
0.0186372423475669,-6.18847820118608e-05,0.0104974922929764,0.0514104862846642,-0.0227879417683809,0.0413473936353689,-0.635
0.0209380304703873,-5.00433965464296e-06,0.0106905014733092,0.0511996688785489,-0.0173923850909308,0.0477871946926235,-0.63
0.0208571592067443,-0.000123843552464759,0.0105007941955768,0.052361490661806,-0.0161066490565981,0.0508691518920222,-0.625
0.021101437746366,-0.00021858690983629,0.0117920525087474,0.0511695940024562,-0.0122448203965532,0.0450875151442194,-0.62
0.0209869978660484,0.00172477562206241,0.00977278695417379,0.0540606375080549,-0.0120445511709606,0.0292906580759512,-0.615
0.0206522617197139,0.00342528759529851,0.00806365049708332,0.0564598881522145,-0.0138045359445006,0.0235758030531204,-0.61
0.0199045694882707,0.00442159890387823,0.00661230547975439,0.0556921294877129,-0.012254325976789,0.0221619248906769,-0.605
0.0203056685880326,0.00585836957570605,0.00662164619729731,0.0551663550526887,-0.0143599201676693,0.0266727870609154,-0.6
0.0189377019236111,0.00589792036017973,0.00485309719045086,0.0590362978484795,-0.0164646297216907,0.0268705284224631,-0.595
0.0185100264807384,0.00590859916063372,0.00306342412221929,0.0595546401379274,-0.0192064963495992,0.0223469016906416,-0.59
0.0190965505508191,0.00748467938782775,0.00396653760745319,0.0595570005762183,-0.0168645906192946,0.0251598140881552,-0.585
0.0195783644831236,0.00909057025477033,0.00290808242839058,0.0591255899211795,-0.0153948041240037,0.0267352634872834,-0.58
0.0186906470007536,0.00835541879776312,0.00152103669494637,0.0576462320898526,-0.0163864949250317,0.027035082869206,-0.575
0.0160814892610241,0.00897566299073238,0.00329893812239476,0.0588427565485031,-0.016421671405736,0.0295472508245959,-0.57
0.0143777886311322,0.00907853710517276,0.00394082513306066,0.0607090082291925,-0.015825581095975,0.0382259460089162,-0.565
0.0136582084481059,0.00840719539014062,0.00542936933676839,0.0575937286916534,-0.0137527048513222,0.0398048445379875,-0.56
0.0128543460342803,0.00930904816059109,0.00935888923202932,0.0599061379729533,-0.0139732262729724,0.0434250841745423,-0.555
0.0116425614727334,0.00996146515141393,0.0097293145529495,0.0605745658271435,-0.016666843447473,0.0378084179591807,-0.55
0.010359239896291,0.00964458810046574,0.0124736383944732,0.0641241152681942,-0.015389425709795,0.0393484719545548,-0.545
0.00859446066009741,0.00977480717748964,0.0121990027696126,0.0670013312928597,-0.0162601587820752,0.0367068011579852,-0.54
0.00796292463900408,0.0111122919263928,0.0126792706994855,0.0665171026392596,-0.0193790454491233,0.0352187142783123,-0.535
0.00736468319725428,0.0126757448753656,0.0130528482967469,0.0699958178291958,-0.018642751213713,0.0395733365660499,-0.53
0.00767645075516135,0.0123690081925205,0.0134567306017115,0.0719432470785929,-0.0192581838175514,0.0413828402396642,-0.525
0.0058557450199109,0.0122410648740117,0.0146688203487722,0.0746682555474885,-0.017930668517199,0.0379590810144542,-0.52
0.00508447648380859,0.0127267033643124,0.015089332731506,0.0743942400707526,-0.0175574309965046,0.0367893836780724,-0.515
0.00460064266191181,0.0132195543139701,0.0164262775358949,0.0731756657550193,-0.0180303960134249,0.0367247165915257,-0.51
0.00391280876736645,0.0129961742453779,0.0180860993624152,0.0720539097253559,-0.016299946789508,0.0410467698206416,-0.505
0.00193073255536613,0.0112266261273345,0.0174352409878054,0.073958247385646,-0.0158303186565725,0.0422111165506754,-0.5
0.00235418385742309,0.00970558274310096,0.0172739124107162,0.0773443659752564,-0.0143263557608977,0.0393913551507514,-0.495
0.00173161059672333,0.0102204145212369,0.0162263062746993,0.0762242645810868,-0.0143937131436953,0.0407632412712554,-0.49
0.000822530957964977,0.0117294037830069,0.0164925393996843,0.0775345900391405,-0.00975164123572173,0.0465412519752415,-0.485
0.000429328253425059,0.0115832078258161,0.0154071092514478,0.0815691400602175,-0.00979472998140013,0.0492350091557294,-0.48
0.000654829044906884,0.0099218817629828,0.0143513144831999,0.0818074981725409,-0.00736580337755708,0.0508432740386633,-0.475
0.00109899911927721,0.00905583337242248,0.0150230387292675,0.084169557889514,-0.0047350072480982,0.0515887520890425,-0.47
0.000269093085750127,0.00809969132517984,0.0143620264217948,0.0815929312395865,-0.00166867362186905,0.0543695090813496,-0.465
0.00111346970188762,0.00770718837193002,0.0134573405035164,0.0821555856808507,-8.921286580635e-05,0.0507622831896835,-0.46
0.00199542844779271,0.00873459247862196,0.0138809740279585,0.0794127220187339,-0.000520008531694631,0.05182140239706,-0.455
0.00263548949758354,0.00808683198253905,0.0144859641617894,0.0812785106429159,-0.000682771532591609,0.0531192200973552,-0.45
0.00362876958541365,0.00793681840789135,0.0133233134630417,0.0776518869298104,-9.14539719288004e-05,0.0617929625825136,-0.445
0.00373260412487152,0.00828851991407607,0.00999819201832128,0.0782589114842353,-0.000588670744297335,0.0660571044759462,-0.44
0.00429683719264053,0.00839525878555542,0.0093436311785151,0.0805796915310389,0.00126086717018188,0.0631468162726908,-0.435
0.00432722562900864,0.00848020419995176,0.00974596519436386,0.0809527727270496,0.00346940920573878,0.0634078811168091,-0.43
0.00450104813028259,0.00984247954114497,0.00754079317425364,0.0775313578680094,0.000766556328528724,0.0642464333338802,-0.425
0.0046461584134279,0.00964508713927772,0.00584864180229789,0.0756052103484352,-0.00222610190120102,0.0643116857961599,-0.42
0.00462756391317366,0.00920286827100521,0.00427043009832769,0.0725393107374588,-0.00444271415266795,0.0608026176261231,-0.415
0.00350206924046635,0.00953336160631396,0.00423794556437071,0.0679034127515713,-0.00940849121853589,0.0584911230592327,-0.41
0.00219559842877201,0.00983901102295695,0.00296721628110795,0.0621226594308289,-0.0102926190727758,0.0555155462990793,-0.405
0.00377536263921169,0.00948478225424074,0.00371929449640261,0.0598767312920833,-0.0078932058024481,0.0582878960605628,-0.4
0.00407617055954535,0.0104505932949157,0.00450154447481275,0.0585690951430242,-0.00321191198178295,0.0603762111353565,-0.395
0.00483365433761996,0.0111248652271028,0.00426004749776091,0.058396818099966,-0.00430841324681806,0.0571376848832506,-0.39
0.0041214427203927,0.0126321712181753,0.00385163097722537,0.0650579291354446,-0.00330563666238034,0.0567954546354467,-0.385
0.00346677639126448,0.0131114973095853,0.00343748091126442,0.0678064154313543,0.000938909014939382,0.0595419194749983,-0.38
0.00341242904476314,0.0125750284304744,0.00357760731240706,0.0668907662687095,0.00264127739389612,0.0527558609266262,-0.375
0.00165423805312578,0.0117226341830331,0.00361870189022738,0.0667910501538379,0.000902417701066693,0.0497540896113329,-0.37
0.000215466548326293,0.0112953435340282,0.00456841896283703,0.0652787823239152,0.00545151558930713,0.0474291665283942,-0.365
-0.00123178021955904,0.01082453005171,0.005386830024903,0.0685793400793735,0.00638706258706061,0.0446723132104314,-0.36
-0.00252755735800172,0.0108769616710243,0.00423024610577371,0.0684112147231787,0.0091450569801647,0.0444157319592512,-0.355
-0.00361432549332905,0.010851399989967,0.00404782586125483,0.0643606766347087,0.0134524725510313,0.0470267613524216,-0.35
-0.00460700977847071,0.0100990200819882,0.00540627771343085,0.0684467899421566,0.0149692077226834,0.04617733144847,-0.345
-0.00468746680203921,0.010161432186748,0.00715571654436519,0.0698952728248023,0.0167563371372813,0.0469263407177956,-0.34
-0.00569407564902597,0.00936772148525055,0.00812926634771538,0.0701985871372783,0.0172278234071764,0.0425309368259946,-0.335
-0.004727891678966,0.00945840234393626,0.00797826248763502,0.0707515288150666,0.0206090973386435,0.0426249166741446,-0.33
-0.00297232024439758,0.00773999681805861,0.00738554686421871,0.0688303748282392,0.0213396443197658,0.0497427517306427,-0.325
-0.00292415581992561,0.00798164057835374,0.00650048573127863,0.0671087623670775,0.0239386739683818,0.0591866052063182,-0.32
-0.00261283164845042,0.00604333421856042,0.00526150554772881,0.0684930479163067,0.0258016515908279,0.0550636455887138,-0.315
-0.000625626578328485,0.00596528703182352,0.00450937631693248,0.07614469275479,0.0210943826217304,0.0598787173478346,-0.31
0.000442663525316771,0.00567317298910926,0.00382423186085556,0.0752975669593242,0.0174980199118861,0.0671190952719505,-0.305
